4019;What have  recent epigenetic studies indicated?;O que indicaram estudos epigenéticos recentes?;"the association of epigenetic modification and chronic airway inflammatory diseases, and that the nasal methylome was shown to be a sensitive marker for airway inflammatory changes (Cardenas et al., 2019; Gomez, 2019) .";"a associação de modificação epigenética e doenças inflamatórias crônicas das vias aéreas e que o metiloma nasal mostrou-se um marcador sensível para alterações inflamatórias das vias aéreas (Cardenas et al., 2019; Gomez, 2019)."
4020; What have these studies also shown?;O que esses estudos também mostraram?; viral infections such as RV and RSV alters DNA methylation and histone modifications in the airway epithelium which may alter inflammatory responses, driving chronic airway inflammatory diseases and exacerbations;infecções virais como RV e RSV alteram a metilação do DNA e modificações de histonas no epitélio das vias aéreas, o que pode alterar as respostas inflamatórias, causando doenças inflamatórias crônicas das vias aéreas e exacerbações
4021;What has Spalluto et.al. have shown?;O que tem Spalluto et.al. tem mostrado?;that antiviral factors such as IFNγ epigenetically modifies the viral resistance of epithelial cells.;que fatores antivirais como o IFNγ modificam epigeneticamente a resistência viral das células epiteliais.
4022; What infections such as RV and RSV that weakly induce antiviral responses may result in?;Em que infecções, como RV e RSV, que induzem fracamente respostas antivirais, podem resultar?; an altered inflammatory state contributing to further viral persistence and exacerbation of chronic airway inflammatory diseases ;estado inflamatório alterado, contribuindo para maior persistência viral e exacerbação de doenças inflamatórias crônicas das vias aéreas
4023;What can viral infection result in?;Em que pode resultar a infecção viral?; enhanced production of reactive oxygen species (ROS), oxidative stress and mitochondrial dysfunction in the airway epithelium ;aumento da produção de espécies reativas de oxigênio (ERO), estresse oxidativo e disfunção mitocondrial no epitélio das vias aéreas
4024;What sustains the inflammation  in the airway?;O que sustenta a inflamação nas vias aéreas?;state of constant oxidative stress ;estado de estresse oxidativo constante
4025;What may viral infections of the respiratory epithelium by viruses such as IFV, RV, RSV and HSV do?;O que podem fazer infecções virais do epitélio respiratório por vírus como IFV, RV, RSV e HSV?;may trigger the further production of ROS as an antiviral mechanism;pode desencadear a produção adicional de ERO como mecanismo antiviral
4026;What can happen  in response to the infection such as neutrophils?;O que pode acontecer em resposta à infecção, como os neutrófilos?; infiltrating cells in response to the infection such as neutrophils will also trigger respiratory burst as a means of increasing the ROS in the infected region. The increased ROS and oxidative stress in the local environment may serve as a trigger to promote inflammation thereby aggravating the inflammation in the airway ;a infiltração de células em resposta à infecção, como os neutrófilos, também desencadeará uma explosão respiratória como forma de aumentar a ERO na região infectada. O aumento da ROS e do estresse oxidativo no ambiente local pode servir como um gatilho para promover a inflamação, agravando a inflamação nas vias aéreas
4027;In addition to worsening disease symptoms, what do viral-induced exacerbations do?;Além de agravar os sintomas da doença, o que as exacerbações induzidas por vírus fazem?; also may alter the management of the disease or confer resistance toward treatments that worked before. ;também pode alterar o manejo da doença ou conferir resistência a tratamentos que funcionavam anteriormente.
4028;What may studies in natural exacerbations and in viral-challenge models using RNA-sequencing (RNA-seq) or single cell RNA-seq on a range of time-points  provide?;O que podem fornecer estudos sobre exacerbações naturais e modelos de desafio viral usando o seqüenciamento de RNA (RNA-seq) ou o RNA-seq de célula única em vários intervalos de tempo?;important information regarding viral pathogenesis and changes induced within the airway of chronic airway inflammatory disease patients to identify novel targets and pathway for improved management of the disease.;informações importantes sobre patogênese viral e alterações induzidas nas vias aéreas de pacientes com doenças inflamatórias das vias aéreas crônicas para identificar novos alvos e vias para melhor gerenciamento da doença.
4029;What analysis functions may be useful?;Quais funções de análise podem ser úteis?; epithelial cell models such as the air-liquid interface, in vitro airway epithelial model that has been adapted to studying viral infection and the changes it induced in the airway ;modelos de células epiteliais, como a interface ar-líquido, modelo epitelial das vias aéreas in vitro que foi adaptado para estudar a infecção viral e as alterações que ela induziu nas vias aéreas
4030;For what  purpose animal based models aare developed for?;Para que finalidade os modelos animais são desenvolvidos?;to identify systemic mechanisms of acute exacerbation;identificar mecanismos sistêmicos de exacerbação aguda
4031;What can be used unravel the immune profile of a viral infection in healthy and diseased condition?;O que pode ser usado desvendar o perfil imunológico de uma infecção viral em condições saudáveis ​​e doentes?; the humanized mouse model that possess human immune cells ;o modelo de mouse humanizado que possui células imunológicas humanas
4032;For what purpose controlled in vivo human infections can be performed for mild viruses?;Com que finalidade infecções humanas in vivo controladas podem ser realizadas para vírus leves?;the best mode of verification of the associations of the virus with the proposed mechanism of viral induced acute exacerbations ;o melhor modo de verificação das associações do vírus com o mecanismo proposto de exacerbações agudas induzidas por vírus
3868;Why may the  mechanisms of exacerbation vary considerably?;Por que os mecanismos de exacerbação podem variar consideravelmente?; due to the complex interactions between the host and the exacerbation agents;devido às complexas interações entre o hospedeiro e os agentes de exacerbação
546;What clinical condition is caused by Hantaan virus?;Que condição clínica é causada pelo vírus Hantaan?;hemorrhagic fever with renal syndrome;febre hemorrágica com síndrome renal
547;What is the structure of Hantaan virus?;Qual é a estrutura do vírus Hantaan?;enveloped, negative-sense RNA virus;vírus RNA RNA com sentido negativo
548;What the animal vector reservoir for Hantaan virus?;Qual é o reservatório do vetor animal para o vírus Hantaan?;rodents;roedores
549;What diagnostic test is correlated with the severity of HFRS?;Qual teste de diagnóstico está correlacionado com a gravidade do HFRS?;plasma viral load;carga viral plasmática
551;How is Interferon used in practice?;Como o Interferon é usado na prática?;an antiviral medicine;um medicamento antiviral
552;What genotypes are associated with the severity of HFRS?;Quais genótipos estão associados à gravidade do HFRS?;rs12252 C allele and CC genotype;Alelo C rs12252 e genótipo CC
554;Which IFITM proteins have been shown to possess antiviral activity?;Quais proteínas IFITM demonstraram possuir atividade antiviral?;IFITM1, 2, and 3;IFITM1, 2 e 3
555;What is the hypothesized mechanism by which IFITMs work?;Qual é o mecanismo hipotético pelo qual os IFITMs funcionam?;restrict viral infection at the stage of cellular entry;restringir a infecção viral na fase de entrada celular
556;What genotype causes truncation of the IFITM3 protein?;Qual genótipo causa truncamento da proteína IFITM3?;rs12252 C allele;alelo C rs12252
806;What can cause a slowing growth in daily reported deaths?;O que pode causar um crescimento lento nas mortes relatadas diariamente?;"significant impact
of interventions implemented several weeks earlier.";"impacto significante
intervenções implementadas várias semanas antes."
807;When did Italy go into Iockdown?;Quando a Itália entrou em Lockdown?;11th March;11 de março
808;Approximately how many deaths have been averted in Western Europe with current non-pharmaceutical interventions remaining in place until the end of March?;Aproximadamente quantas mortes foram evitadas na Europa Ocidental, com as atuais intervenções não farmacêuticas em vigor até o final de março?;59,000 deaths;59.000 mortes
796;What are some non-pharmaceutical interventions?;Quais são algumas intervenções não farmacêuticas?;"case isolation, the closure of schools and
universities, banning of mass gatherings and/or public events, and most recently, widescale social
distancing including local and national Iockdowns";"isolamento de casos, fechamento de escolas e
universidades, proibição de reuniões de massa e / ou eventos públicos e, mais recentemente, social
distanciamento incluindo Iockdowns locais e nacionais"
797;Type of model used to infer the impact non-pharmaceutical interventions?;Tipo de modelo usado para inferir o impacto de intervenções não farmacêuticas?;semi-mechanistic Bayesian hierarchical model;modelo hierárquico bayesiano semi-mecanicista
801;How can a semi-mechanistic Bayesian hierarchical model estimate changes to the reproductive number?;Como pode um modelo hierárquico bayesiano semi-mecanicista estimar mudanças no número reprodutivo?;"calculating backwards from the deaths observed over time to estimate transmission that
occurred several weeks prior, allowing for the time lag between infection and death.";"calcular para trás as mortes observadas ao longo do tempo para estimar a transmissão que
ocorreu várias semanas antes, permitindo o intervalo de tempo entre infecção e morte."
803;What is a key assumption of a semi-mechanistic Bayesian hierarchical model used for coronavirus?;Qual é uma suposição chave de um modelo hierárquico bayesiano semi-mecanicista usado para coronavírus?;"each intervention has the same effect on the
reproduction number across countries and over time";"cada intervenção tem o mesmo efeito no
número de reprodução entre países e ao longo do tempo"
810;"What is the time lag between when transmission changes occur and when their impact can be
observed in trends in mortality?";"Qual é o intervalo de tempo entre quando ocorrem mudanças na transmissão e quando seu impacto pode ser
observado nas tendências de mortalidade?";2-3 weeks;2-3 semanas
814;What is the key aim of non-pharmaceutical interventions?;Qual é o objetivo principal das intervenções não farmacêuticas?;reduce the effective reproduction number;reduzir o número de reprodução efetivo
815;What happens if the reproduction number is greater then 1?;O que acontece se o número de reprodução for maior que 1?;infections will increase (dependent on how much greater than 1 the reproduction number is);as infecções aumentarão (dependendo de quanto maior que 1 o número de reprodução for)
820;When did China introduce strict movement restrictions and other measures including case isolation and quarantine?;Quando a China introduziu restrições estritas de movimento e outras medidas, incluindo isolamento de casos e quarentena?;23rd January;23 de janeiro
823;What was the result of China's interventions introduced in January?;Qual foi o resultado das intervenções da China introduzidas em janeiro?;"downward trend in the number of
confirmed new cases during February";"tendência descendente no número de
novos casos confirmados em fevereiro"
811;What are examples of social distancing?;Quais são os exemplos de distanciamento social?;"banning large gatherings and advising individuals not to socialize outside
their households";"proibir grandes reuniões e aconselhar indivíduos a não socializar fora
suas famílias"
827;What was the estimated effect on China's reproduction number in March based on the intervention introduced in January?;Qual foi o efeito estimado no número de reprodução da China em março com base na intervenção introduzida em janeiro?;"from
around 2-4 during the uncontrolled epidemic down to below 1";"de
cerca de 2-4 durante a epidemia não controlada abaixo de 1"
829;Why is it challenging to estimate the reproduction number?;Por que é desafiador estimar o número de reprodução?;"high proportion of
infections not detected by health systems”7 and regular changes in testing policies,";"alta proporção de
infecções não detectadas pelos sistemas de saúde ”7 e mudanças regulares nas políticas de testes,"
837;What is an alternative way to estimate the course of an epidemic?;Qual é uma maneira alternativa de estimar o curso de uma epidemia?;"back-calculate infections from
observed deaths";"calcular novamente infecções de
mortes observadas"
840;What is the estimated attack rate in Italy?;Qual é a taxa de ataque estimada na Itália?;9.8% [3.2%-25%] of the population;9,8% [3,2% -25%] da população
843;As of the end of March what is the proportion of Spain's population to be infected?;No final de março, qual a proporção da população da Espanha a ser infectada?;15.0% (7.0 [18-19] million people);15,0% (7,0 [18-19] milhões de pessoas)
844;Which Western European country is estimated to have the lowest attack rate?;Qual país da Europa Ocidental tem a menor taxa de ataque?;Germany;Alemanha
847;What is Austria's estimated mean percentage [95% credible interval] of total population infected as of 28th March?;Qual é a porcentagem média estimada da Áustria [intervalo credível de 95%] da população total infectada em 28 de março?;1.1% [0.36%-3.1%];1,1% [0,36% -3,1%]
848;What is Belgium's estimated mean percentage [95% credible interval] of total population infected as of 28th March?;Qual é a porcentagem média estimada da Bélgica [intervalo credível de 95%] da população total infectada em 28 de março?;3.7% [1.3%-9.7%];3,7% [1,3% -9,7%]
849;What is Denmark's estimated mean percentage [95% credible interval] of total population infected as of 28th March?;Qual é a porcentagem média estimada da Dinamarca [intervalo credível de 95%] da população total infectada em 28 de março?;1.1% [0.40%-3.1%];1,1% [0,40% -3,1%]
850;What is France's estimated mean percentage [95% credible interval] of total population infected as of 28th March?;Qual é a porcentagem média estimada da França [intervalo credível de 95%] da população total infectada em 28 de março?;3.0% [1.1%-7.4%];3,0% [1,1% -7,4%]
851;What is Germany's estimated mean percentage [95% credible interval] of total population infected as of 28th March?;Qual é a porcentagem média estimada da Alemanha [intervalo credível de 95%] da população total infectada em 28 de março?;0.72% [0.28%-1.8%];0,72% [0,28% -1,8%]
852;What is Italy's estimated mean percentage [95% credible interval] of total population infected as of 28th March?;Qual é a porcentagem média estimada da Itália [intervalo credível de 95%] da população total infectada em 28 de março?;9.8% [3.2%-26%];9,8% [3,2% -26%]
853;What is Norway's estimated mean percentage [95% credible interval] of total population infected as of 28th March?;Qual é a porcentagem média estimada da Noruega [intervalo credível de 95%] da população total infectada em 28 de março?;0.41% [0.09%-1.2%];0,41% [0,09% -1,2%]
854;What is Spain's estimated mean percentage [95% credible interval] of total population infected as of 28th March?;Qual é a porcentagem média estimada da Espanha [intervalo credível de 95%] da população total infectada em 28 de março?;15% [3.7%-41%];15% [3,7% -41%]
855;What is Spain's estimated mean percentage [95% credible interval] of total population infected as of 28th March?;Qual é a porcentagem média estimada da Espanha [intervalo credível de 95%] da população total infectada em 28 de março?;3.1% [0.85%-8.4%];3,1% [0,85% -8,4%]
856;What is Switzerland's estimated mean percentage [95% credible interval] of total population infected as of 28th March?;Qual é a porcentagem média estimada da Suíça [intervalo credível de 95%] da população total infectada em 28 de março?;3.2% [1.3%-7.6%];3,2% [1,3% -7,6%]
857;What is United Kingdom's estimated mean percentage [95% credible interval] of total population infected as of 28th March?;Qual é a porcentagem média estimada do Reino Unido [intervalo de 95% de credibilidade] da população total infectada em 28 de março?;2.7% [1.2%-5.4%];2,7% [1,2% -5,4%]
859;What is the estimated averaged initial reproduction number [95% credible interval] for Western Europe as of 28th March?;Qual é o número médio estimado estimado de reprodução [intervalo de 95% de credibilidade] para a Europa Ocidental em 28 de março?;3.87 [3.01-4.66];3,87 [3,01-4,66]
862;Why is there high uncertainty in estimating the impact of interventions against the coronavirus?;Por que há alta incerteza na estimativa do impacto de intervenções contra o coronavírus?;"too early to detect substantial
intervention impact in many countries at earlier stages of their epidemic";"muito cedo para detectar substancial
impacto da intervenção em muitos países nos estágios iniciais de sua epidemia"
869;Why is it statistically impossible to determine which individual intervention had the greatest effect on reducing the coronavirus reproduction number?;Por que é estatisticamente impossível determinar qual intervenção individual teve o maior efeito na redução do número de reprodução de coronavírus?;close spacing of interventions in time;espaçamento estreito das intervenções no tempo
871;What is estimated to drop immediately after an introduction of a non-pharmaceutical intervention?;O que se estima que caia imediatamente após a introdução de uma intervenção não farmacêutica?; number of daily infections;número de infecções diárias
873;One way to understand the impact of interventions?;Uma maneira de entender o impacto das intervenções?;"fit a counterfactual model without the interventions
and compare this to the actual model";"encaixar um modelo contrafactual sem as intervenções
e compare isso com o modelo real"
1071;What is a lockdown?;O que é um bloqueio?;banned gatherings of more than 2 people;reuniões proibidas de mais de 2 pessoas
1074;Why is it hard to know the true incidence of infections number?;Por que é difícil saber o número real de incidência de infecções?;underreporting as well as systematic and country-specific changes in testing;subnotificação, bem como alterações sistemáticas e específicas de cada país nos testes
1076;What is an example of a case-based measure against coronavirus?;Qual é um exemplo de uma medida baseada em casos contra o coronavírus?;"strong recommendations or laws to the general
public and primary care about self—isolation when showing COVID-19-like symptoms";"recomendações ou leis fortes para o general
cuidados públicos e primários sobre o auto-isolamento ao mostrar sintomas semelhantes ao COVID-19"
1078;What is an example of containment phase intervention?;Qual é um exemplo de intervenção na fase de contenção?;isolation if travelling back from an epidemic country;isolamento se voltar de um país epidêmico
1079;What does a public events ban intervention mean?;O que significa uma intervenção pública proibição de eventos?;banning all public events of more than 100 participants;banir todos os eventos públicos de mais de 100 participantes
1080;An example of social distancing;Um exemplo de distanciamento social;work from home wherever possible;trabalhe em casa sempre que possível
1081;Example of social distancing;Exemplo de distanciamento social;reducing use ofpublictransport;reduzindo o uso de transporte público
1083;What is a lockdown?;O que é um bloqueio?;regulations/legislations regarding strict face-to-face social interaction;regulamentos / legislações relativas à interação social estrita face a face
1084;What is an infection-to-onset-distribution?;O que é uma distribuição de infecção para início?;"time from infection to the onset
of symptoms";"tempo desde a infecção até o início
de sintomas"
1085;What is an onset-to-death distribution?;O que é uma distribuição de início a morte?;time from the onset of symptoms to death;tempo desde o início dos sintomas até a morte
1086;What is the population-averaged infection fatality ratio?;Qual é a taxa média de mortalidade de infecções por população?;"adjusted for the age structure and contact patterns of
each country";"ajustado para a estrutura etária e padrões de contato de
cada país"
1095;What is the time-varying reproduction number a function of?;Qual é o número de reprodução variável no tempo em que uma função?;" initial reproduction number before interventions and the effect sizes from
interventions";"número inicial de reprodução antes das intervenções e os tamanhos dos efeitos
intervenções"
1097;What is an incubation period?;O que é um período de incubação?;infection to onset of symptoms;infecção ao aparecimento dos sintomas
1098;What is an incubation period?;O que é um período de incubação?;"infection-
to-onset";"infecção-
iniciar"
1102;What are the descriptive statistics for the onset-to-death for coronavirus?;Quais são as estatísticas descritivas para o início da morte do coronavírus?;"Gamma distributed with a mean of 18.8 days and a
coefficient of va riation 0.45";"Gama distribuída com média de 18,8 dias e uma
coeficiente de variação 0,45"
1100;What are the descriptive statistics for the incubation period for coronavirus?;Quais são as estatísticas descritivas para o período de incubação do coronavírus?;"distribution is Gamma distributed with mean 5.1 days and coefficient of variation
0.86";"distribuição é gama distribuída com média de 5,1 dias e coeficiente de variação
0,86"
1103;What is the estimated infection-to-death distribution's mean for coronavirus?;Qual é a média estimada da distribuição infecção-morte para o coronavírus?;23.9 days;23,9 dias
1104;What is a well known approach to model the true number of infected individuals?;Qual é uma abordagem bem conhecida para modelar o verdadeiro número de indivíduos infectados?;discrete renewal process;processo de renovação discreta
799;What is a way to measure virus transmission?;O que é uma maneira de medir a transmissão de vírus?;reproductive number;número reprodutivo
819;What term describes when a majority of the population has built an immunity to a virus?;Qual termo descreve quando a maioria da população cria imunidade a vírus?;herd immunity;imunidade de rebanho
839;What is the estimated number of people in Italy infected with coronavirus by March 28th?;Qual é o número estimado de pessoas na Itália infectadas com coronavírus até 28 de março?;"cumulatively, 5.9 [1.9-15.2] million people have been
infected as of March 28th";"cumulativamente, 5,9 [1,9-15,2] milhões de pessoas foram
infectado a partir de 28 de março"
523;In 2009 what was the reported H1N1 vaccination rate in China?;Em 2009, qual foi a taxa de vacinação H1N1 relatada na China?;10.8%;10,8%
525;What is the highest alert level given by the World Health Organization to a pandemic?;Qual é o nível de alerta mais alto dado pela Organização Mundial da Saúde a uma pandemia?;phase 6;fase 6
527;What does it mean for a pandemic to have a WHO alert level of 6?;O que significa para uma pandemia ter um nível de alerta 6 da OMS?;spread in more than two continents;espalhados em mais de dois continentes
528;What was the estimated economic impact in the U.S. from the 2009 SARS pandemic?;Qual foi o impacto econômico estimado nos EUA da pandemia de SARS de 2009?;estimated at $30-$100 billion;estimado em US $ 30 a US $ 100 bilhões
881;How is 2019-nCOV transmitted?;Como é transmitido 2019-nCOV?;2019-nCoV was transmitted through respiratory tract and then induced pneumonia,;2019-nCoV foi transmitido através do trato respiratório e depois pneumonia induzida,
882;What are ways in  which 2019-nCOV is transmitted?;Quais são as maneiras pelas quais 2019-nCOV é transmitido?;We found the presence of 2019-nCoV in anal swabs and blood as well, and more anal swab positives than oral swab positives in a later stage of infection, suggesting shedding and thereby transmitted through oral–fecal route.;Também encontramos a presença de 2019-nCoV em zaragatoas anais e sangue e mais positivos de zaragatoas anal do que zaragatoas bucais em um estágio posterior da infecção, sugerindo queda e, portanto, transmitida por via oral-fecal.
883;Is oral swab for detecting 2019-nCOV infection, sufficient?;O swab oral para a detecção de infecção por 2019-nCOV é suficiente?;the current strategy for the detection of viral RNA in oral swabs used for 2019-nCoV diagnosis is not perfect. The virus may be present in anal swabs or blood of patients when oral swabs detection negative.;a estratégia atual para a detecção de RNA viral em zaragatoas orais usadas para o diagnóstico 2019-nCoV não é perfeita. O vírus pode estar presente em zaragatoas anais ou no sangue de pacientes quando a detecção de zaragatoas é negativa.
884;Is oral swab for detecting 2019-nCOV infection, sufficient?;O swab oral para a detecção de infecção por 2019-nCOV é suficiente?; patients infected with 2019-nCoV may harbour the virus in the intestine at the early or late stage of disease. It is also worth to note none of the patients with viremia blood had positive swabs. These patients would likely be considered as 2019-nCoV negative through routine surveillance, and thus pose a threat to other people.;os pacientes infectados com 2019-nCoV podem abrigar o vírus no intestino no estágio inicial ou tardio da doença. Também vale ressaltar que nenhum dos pacientes com viremia apresentou cotonetes positivos. Esses pacientes provavelmente seriam considerados negativos para 2019-nCoV por meio de vigilância de rotina e, portanto, representam uma ameaça para outras pessoas.
885;What other tests should be considered for 2019-nCOV epidemiology?;Que outros testes devem ser considerados para a epidemiologia de 2019-nCOV?;serology should be considered for 2019-nCoV epidemiology.;a sorologia deve ser considerada para a epidemiologia de 2019-nCoV.
886;What tests should  be done before a 2019-nCOV infected patient is discharged?;Quais testes devem ser feitos antes da alta de um paciente infectado com 2019-nCOV?;we cannot discharge a patient purely based on oral swabs negative, who may still shed the virus by oral-fecal route. Above all, we strongly suggest using viral IgM and IgG serological test to confirm an infection, considering the unreliable results from oral swabs detection;não podemos dar alta a um paciente puramente baseado em zaragatoas orais negativas, que ainda podem lançar o vírus por via oral-fecal. Acima de tudo, sugerimos fortemente o uso de testes sorológicos IgM e IgG virais para confirmar uma infecção, considerando os resultados não confiáveis ​​da detecção de zaragatoas orais
4220;What is a Hantavirus?;O que é um Hantavirus?;zoonotic diseases;doenças zoonóticas
5311;What plays a role in innate immunity to Hantavirus infection?;O que desempenha um papel na imunidade inata à infecção por Hantavirus?;long noncoding RNAs (lncRNAs);RNAs não codificadores longos (lncRNAs)
5312;What evidence suggests that RIG-I and DDX60 collaborate to exert antiviral effects?;Que evidência sugere que o RIG-I e o DDX60 colaboram para exercer efeitos antivirais?;colocalized after HTNV infection;colocalizado após infecção por HTNV
5313;What was the major contribution of this study?;Qual foi a principal contribuição deste estudo?;the first study to describe the role of NEAT1 in HTNV infection;o primeiro estudo a descrever o papel do NEAT1 na infecção por HTNV
3820;What symptoms were reported?;Quais sintomas foram relatados?;Of the remaining 29, 20 reported fever, 14 reported cough and eight reported weakness. Additional symptoms reported included headaches (6 cases), sore throat (2), rhinorrhoea (2), shortness of breath (2), myalgia (1), diarrhoea (1) and nausea (1);Dos 29 restantes, 20 relataram febre, 14 relataram tosse e oito relataram fraqueza. Os sintomas adicionais relatados incluem dores de cabeça (6 casos), dor de garganta (2), rinorreia (2), falta de ar (2), mialgia (1), diarréia (1) e náusea (1)
3806;What did the collected data include?;O que os dados coletados incluem?;demographics, history of recent travel to affected areas, close contact with a probable or confirmed COVID-19 case, underlying conditions, signs and symptoms of disease at onset, type of specimens from which the virus was detected, and clinical outcome. ;dados demográficos, histórico de viagens recentes para as áreas afetadas, contato próximo com um caso provável ou confirmado de COVID-19, condições subjacentes, sinais e sintomas da doença no início, tipo de amostras das quais o vírus foi detectado e resultado clínico.
3793;When was COVID  surveillance implemented in European region?;Quando a vigilância COVID foi implementada na região europeia?;27 January 2020;27 de janeiro de 2020
3794;As of 21 February, how many cases were reported?;Em 21 de fevereiro, quantos casos foram notificados?;47;47
3795;Where were the cases that were studied?;Onde foram estudados os casos?;21 were linked to two clusters in Germany and France, 14 were infected in China;21 estavam vinculados a dois grupos na Alemanha e na França, 14 estavam infectados na China
3796;What was the median case age?;Qual foi a idade média dos casos?;42 years;42 anos
3797;How many were male?;Quantos eram do sexo masculino?; 25 ;25
3798;How many cases were there on 5 March?;Quantos casos ocorreram em 5 de março?;4,250 ;4.250
3799;When did the Chinese authorities share the sequence of a novel coronavirus ?;Quando as autoridades chinesas compartilharam a sequência de um novo coronavírus?;12 January 2020;12 de janeiro de 2020
3800;What is the name of the disease caused buy SARS-COV-2?;Qual é o nome da doença causada pelo SARS-COV-2?;coronavirus disease 2019 (COVID -19);doença de coronavírus 2019 (COVID -19)
3801;What country does this study exclude?;Que país este estudo exclui?;United Kingdom (UK);Reino Unido (UK)
3802;What does the study include?;O que o estudo inclui?;a comparison between cases detected among travellers from China and cases whose infection was acquired due to subsequent local transmission.;uma comparação entre os casos detectados entre os viajantes da China e os casos cuja infecção foi adquirida devido à subsequente transmissão local.
3803;What did the ECDC and WHO regional office ask the countries?;O que o escritório regional do ECDC e da OMS perguntou aos países?; to complete a WHO standard COVID-19 case report form for all confirmed and probable cases according to WHO criteria;preencher um formulário de relatório de caso COVID-19 padrão da OMS para todos os casos prováveis ​​e confirmados de acordo com os critérios da OMS
3804;What was the overall aim of the surveillance?;Qual era o objetivo geral da vigilância?; to support the global strategy of containment of COVID-19 with rapid identification and follow-up of cases linked to affected countries in order to minimise onward transmission.;apoiar a estratégia global de contenção do COVID-19 com rápida identificação e acompanhamento de casos vinculados aos países afetados, a fim de minimizar a transmissão subsequente.
3805;What were the surveillance objectives?;Quais eram os objetivos da vigilância?;"to: describe the key epidemiological and clinical characteristics of COVID-19 cases detected in Europe; inform country preparedness; and improve further case detection and management. ";"descrever: as principais características epidemiológicas e clínicas dos casos de COVID-19 detectados na Europa; informar a preparação do país; e melhorar ainda mais a detecção e o gerenciamento de casos."
3807;What is the adopted WHO case definition?;Qual é a definição de caso adotada pela OMS?;a confirmed case was a person with laboratory confirmation of SARS-CoV-2 infection (ECDC recommended two separate SARS-CoV-2 RT-PCR tests), irrespective of clinical signs and symptoms, whereas a probable case was a suspect case for whom testing for SARS-CoV-2 was inconclusive or positive using a pan-coronavirus assay;um caso confirmado era uma pessoa com confirmação laboratorial da infecção por SARS-CoV-2 (o ECDC recomendou dois testes separados de SARS-CoV-2 RT-PCR), independentemente de sinais e sintomas clínicos, enquanto um caso provável era um caso suspeito para quem o teste para SARS-CoV-2 foi inconclusivo ou positivo usando um ensaio de pan-coronavírus
3808;When was the first reported death in France?;Quando foi a primeira morte relatada na França?;15 February;15 de fevereiro
3809;What is the presumed incubation period?;Qual é o período de incubação presumido?; up to 14 days [;até 14 dias [
3810;What were the places of infection?;Quais foram os locais de infecção?;" 35 cases (missing for three cases), of whom 14 were infected in China (Hubei province: 10 cases; Shandong province: one case; province not reported for three cases). The remaining 21 cases were infected in Europe. ";"35 casos (desaparecidos em três casos), dos quais 14 foram infectados na China (província de Hubei: 10 casos; província de Shandong: um caso; província não registrada em três casos). Os 21 casos restantes foram infectados na Europa."
3811;What places were linked to these?;Quais lugares estavam ligados a esses?;14 were linked to a cluster in Bavaria, Germany, and seven to a cluster in Haute-Savoie, France ;14 estavam ligados a um cluster na Baviera, na Alemanha, e sete a um cluster na Alta Saboia, França
3812;How many cases were hospitalised?;Quantos casos foram hospitalizados?;All but two cases were hospitalised (35 of 37 where information on hospitalisation was reported);Todos, exceto dois casos, foram hospitalizados (35 de 37 onde foram relatadas informações sobre hospitalização)
3813;Why were they hospitalised?;Por que eles foram hospitalizados?; it is likely that most were hospitalised to isolate the person rather than because of severe disease. ;é provável que a maioria tenha sido hospitalizada para isolar a pessoa e não por causa de doença grave.
3814;What was time from onset to hospitalisation?;Qual foi o tempo desde o início até a hospitalização?;ranged between 0 and 10 days with a mean of 3.7 days ;variou entre 0 e 10 dias, com média de 3,7 dias
3815;What was the duration of hospitalisation?;Qual foi a duração da internação?;The mean number of days to hospitalisation was 2.5 days for cases imported from China, but 4.6 days for those infected in Europe.;O número médio de dias de internação foi de 2,5 dias para os casos importados da China, mas de 4,6 dias para os infectados na Europa.
3816;Why was this?;Por que isso?;This was mostly a result of delays in identifying the index cases of the two clusters in France and Germany. In the German cluster, for example, the first three cases detected locally were hospitalised in a mean of 5.7 days, whereas the following six took only a mean of 2 days to be hospitalised.;Isso ocorreu principalmente devido a atrasos na identificação dos casos-índice dos dois grupos na França e na Alemanha. No cluster alemão, por exemplo, os três primeiros casos detectados localmente foram hospitalizados em uma média de 5,7 dias, enquanto os seis seguintes levaram apenas uma média de 2 dias para serem hospitalizados.
3817;"How many cases reported symptoms at this point?
";Quantos casos relataram sintomas neste momento?; 31 cases;31 casos
3818;How many cases were asymptomatic?;Quantos casos foram assintomáticos?;Two cases ;Dois casos
3819;What were the asymptomatic cases tested as?;Como foram testados os casos assintomáticos?;as part of screening following repatriation and during contact tracing respectively. ;como parte da triagem após repatriação e durante o rastreamento de contato, respectivamente.
3821; For how many cases Fever reported as the sole symptom?;Em quantos casos a Febre relatou como único sintoma?; nine cases;nove casos
3822;In how many cases the symptoms at diagnosis were consistent with the case definition for acute respiratory infection?;Em quantos casos os sintomas no diagnóstico foram consistentes com a definição de caso para infecção respiratória aguda?;In 16 of 29 symptomatic cases;Em 16 de 29 casos sintomáticos
3823;How many cases had data on preexisting conditions?;Quantos casos possui dados sobre condições pré-existentes?;seven cases;sete casos
3824;How many cases had no pre-existing conditions?;Quantos casos não tinham condições pré-existentes?;five;cinco
